StudentNumber,JTE-234,ATE-003,TGL-013,PPL-239,WDM-974,GHL-823,HLU-200,MON-014,FEA-907,LPG-307,TSO-010,LDE-009,JJP-001,MTE-004,LUU-003,LOE-103,PLO-132,BKO-800,SLE-332,BKO-801,DSE-003,DSE-005,ATE-014,JTW-004,ATE-008,DSE-007,ATE-214,JHF-101,KMO-007,WOT-104
1000462,9.09142023331125,10.0,8.3428620583475,8.83231194826322,8.56589259260259,8.28213161457377,9.2719338877867,8.72057756777532,9.70412039588834,9.48472675889457,,8.47203869765133,9.66371055836932,9.0,9.237927717365,9.0,,9.0,9.27049058299389,,10.0,10.0,8.18114896200601,9.3761456238736,8.2775979660595,8.0,8.0,8.0846604560621,9.01837634000845,8.00680633333476
1000628,9.09142023331125,10.0,8.3428620583475,8.83231194826322,8.56589259260259,8.28213161457377,9.2719338877867,8.72057756777532,9.70412039588834,9.48472675889457,,8.47203869765133,9.66371055836932,8.0,9.237927717365,8.0,,9.0,9.27049058299389,,8.0,10.0,8.18114896200601,9.3761456238736,8.2775979660595,10.0,10.0,8.0846604560621,9.01837634000845,8.00680633333476
1000937,9.09142023331125,10.0,8.3428620583475,8.83231194826322,8.56589259260259,8.28213161457377,9.2719338877867,8.72057756777532,9.70412039588834,9.48472675889457,,8.47203869765133,9.66371055836932,9.0,9.237927717365,9.0,,9.0,9.27049058299389,,8.0,10.0,8.18114896200601,9.3761456238736,8.2775979660595,8.0,10.0,8.0846604560621,9.01837634000845,8.00680633333476
1001828,9.09142023331125,9.0,8.0,9.0,8.56589259260259,8.28213161457377,9.2719338877867,8.0,10.0,9.0,,8.47203869765133,9.66371055836932,10.0,9.0,10.0,,8.0,9.0,,10.0,10.0,8.18114896200601,9.0,8.0,8.0,10.0,8.0846604560621,9.01837634000845,9.0
1002790,9.0,10.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,,10.0,9.0,8.0,10.0,10.0,,8.0,9.0,,8.0,10.0,9.0,9.0,9.0,8.0,9.0,8.0,9.0,8.0
1001505,9.03199913693575,10.0,7.0,8.0,8.50990632024636,8.22799999066523,9.21133296262929,8.0,9.0,10.0,,8.41666584995197,9.60054899926222,9.0,9.0,9.0,,8.0,10.0,,9.0,9.96605978948258,8.12767735597987,10.0,9.0,9.0,10.0,8.03181949438676,8.95943265509477,8.0
1001787,8.97918048184651,10.0,8.0,8.0,8.46014083644191,8.17988308022354,9.15746557277584,8.0,10.0,9.0,,8.36744563150531,9.54440549453293,8.0,9.0,8.0,,9.0,10.0,,9.0,9.90777879690954,8.08014712702019,9.0,8.0,10.0,10.0,7.98484983715127,8.90703836496807,8.0
1002212,9.0,9.0,8.0,7.0,9.0,9.0,10.0,9.0,10.0,10.0,,9.0,9.0,9.0,8.0,10.0,,8.0,9.0,,9.0,9.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,9.0
1001830,8.97257811349365,10.0,8.0,8.0,8.45392011660761,8.17386843319778,9.1507321118534,8.0,10.0,10.0,,8.36129307021718,9.53738751767956,9.0,8.0,10.0,,9.0,9.0,,10.0,9.90049363259994,8.07420581558473,8.0,8.0,8.0,9.0,7.97897859756836,8.90048904252852,9.0
1000071,8.9471119605899,10.0,8.21043566265837,8.69211650589219,8.42992602933386,8.15066919428316,9.12476031866374,8.58215568718429,9.55008672274675,9.3341755247986,,8.33756187890228,9.51031831128699,9.0,9.09129392878122,9.0,,9.0,9.12333992347321,,8.0,9.87239385107881,8.05128944112967,9.22731790003707,8.14620750845123,9.0,9.0,7.9563324989319,8.87522749428583,7.87971415605928
1000357,8.9471119605899,10.0,8.21043566265837,8.69211650589219,8.42992602933386,8.15066919428316,9.12476031866374,8.58215568718429,9.55008672274675,9.3341755247986,,8.33756187890228,9.51031831128699,8.0,9.09129392878122,10.0,,8.0,9.12333992347321,,9.0,9.87239385107881,8.05128944112967,9.22731790003707,8.14620750845123,8.0,9.0,7.9563324989319,8.87522749428583,7.87971415605928
1000448,8.9471119605899,10.0,8.21043566265837,8.69211650589219,8.42992602933386,8.15066919428316,9.12476031866374,8.58215568718429,9.55008672274675,9.3341755247986,,8.33756187890228,9.51031831128699,10.0,9.09129392878122,8.0,,9.0,9.12333992347321,,7.0,9.87239385107881,8.05128944112967,9.22731790003707,8.14620750845123,9.0,9.0,7.9563324989319,8.87522749428583,7.87971415605928
1000570,8.9471119605899,10.0,8.21043566265837,8.69211650589219,8.42992602933386,8.15066919428316,9.12476031866374,8.58215568718429,9.55008672274675,9.3341755247986,,8.33756187890228,9.51031831128699,9.0,9.09129392878122,9.0,,9.0,9.12333992347321,,10.0,9.87239385107881,8.05128944112967,9.22731790003707,8.14620750845123,9.0,10.0,7.9563324989319,8.87522749428583,7.87971415605928
1000767,8.9471119605899,9.0,8.21043566265837,8.69211650589219,8.42992602933386,8.15066919428316,9.12476031866374,8.58215568718429,9.55008672274675,9.3341755247986,,8.33756187890228,9.51031831128699,8.0,9.09129392878122,10.0,,8.0,9.12333992347321,,9.0,9.87239385107881,8.05128944112967,9.22731790003707,8.14620750845123,8.44311383187243,8.0,7.9563324989319,8.87522749428583,7.87971415605928
1000913,8.9471119605899,10.0,8.21043566265837,8.69211650589219,8.42992602933386,8.15066919428316,9.12476031866374,8.58215568718429,9.55008672274675,9.3341755247986,,8.33756187890228,9.51031831128699,9.0,9.09129392878122,10.0,,8.0,9.12333992347321,,8.0,9.87239385107881,8.05128944112967,9.22731790003707,8.14620750845123,8.0,9.0,7.9563324989319,8.87522749428583,7.87971415605928
1000959,8.9471119605899,9.0,8.21043566265837,8.69211650589219,8.42992602933386,8.15066919428316,9.12476031866374,8.58215568718429,9.55008672274675,9.3341755247986,,8.33756187890228,9.51031831128699,7.0,9.09129392878122,10.0,,7.0,9.12333992347321,,8.0,9.87239385107881,8.05128944112967,9.22731790003707,8.14620750845123,9.0,8.0,7.9563324989319,8.87522749428583,7.87971415605928
1001332,8.9471119605899,10.0,8.21043566265837,8.69211650589219,8.42992602933386,8.15066919428316,9.12476031866374,8.58215568718429,9.55008672274675,9.3341755247986,,8.33756187890228,9.51031831128699,9.0,9.09129392878122,8.0,,8.0,9.12333992347321,,9.0,9.87239385107881,8.05128944112967,9.22731790003707,8.14620750845123,8.0,10.0,7.9563324989319,8.87522749428583,7.87971415605928
1002755,9.0,10.0,8.0,9.0,8.0,8.0,9.0,8.0,10.0,10.0,,9.0,9.0,9.0,10.0,8.0,,8.0,9.0,,9.0,9.0,9.0,9.0,9.0,9.0,10.0,7.0,9.0,8.0
1001193,8.92306056964744,9.0,8.18836458555546,8.66875058702122,8.40726492400283,8.12875877982788,9.10023137807966,8.55908536209272,9.52441443091505,9.30908363976784,,8.31514906445,9.48475292385252,10.0,9.0668549516658,9.0,,7.0,9.0988148011581,,9.0,9.84585514170576,8.02964617671179,9.2025132668614,8.1243090877824,8.0,9.0,7.93494449526738,8.85136934127416,7.85853211580797
1002824,9.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0,8.0,10.0,,10.0,8.0,8.0,10.0,8.0,,8.0,8.0,,9.0,9.0,9.0,10.0,9.0,9.0,9.0,8.0,10.0,8.0
1001803,8.91315709005155,10.0,8.0,9.0,8.39793391296887,8.11973687573034,9.09013126107751,8.0,10.0,9.0,,8.3059202904824,9.47422603609689,7.0,9.0,9.0,,9.0,9.0,,9.0,9.8349274757173,8.0207342751896,9.0,8.0,10.0,9.0,7.92613770074996,8.84154542996226,8.0
1002067,8.91315709005155,10.0,8.0,8.0,8.39793391296887,8.11973687573034,9.09013126107751,8.0,9.0,9.0,,8.3059202904824,9.47422603609689,9.0,10.0,9.0,,8.0,9.0,,9.0,9.8349274757173,8.0207342751896,9.0,8.0,9.0,10.0,7.92613770074996,8.84154542996226,8.0
1002524,9.0,10.0,8.0,8.0,8.0,7.0,10.0,8.0,10.0,10.0,,8.0,9.0,9.0,10.0,8.0,,8.0,10.0,,9.0,10.0,8.0,9.0,8.0,9.0,10.0,9.0,9.0,7.0
1002835,9.0,10.0,8.0,7.0,9.0,8.0,9.0,8.0,9.0,9.0,,9.0,10.0,10.0,8.0,10.0,,9.0,10.0,,10.0,9.0,9.0,7.0,8.0,9.0,9.0,9.0,8.0,8.0
1001285,8.88344650539711,9.0,8.15201221539441,8.63026553583907,8.369940742432,8.09267103055552,9.05983076130806,8.52108717135855,9.48213064697476,9.26775582017734,,8.27823383265043,9.44264521778113,9.0,9.02660251005115,10.0,,8.0,9.05842047330147,,9.0,9.80214431680004,7.99399843936103,9.16165856807587,8.08824109298612,9.0,9.0,7.89971718748382,8.81207355133171,7.82364404195494
1002161,8.88344650539711,10.0,6.0,8.0,8.369940742432,8.09267103055552,9.05983076130806,9.0,10.0,10.0,,8.27823383265043,9.44264521778113,9.0,9.0,8.0,,9.0,10.0,,9.0,9.80214431680004,7.99399843936103,9.0,8.0,8.0,9.0,7.89971718748382,8.81207355133171,8.0
1000225,8.87495778776252,10.0,8.14422243134965,8.62201874927929,8.36194271334075,8.08493795091731,9.0511734969115,8.51294471190958,9.47306984725165,9.25889986970632,,8.27032343554546,9.4336221489836,9.0,9.01797699743497,9.0,,9.0,9.0497645565279,,10.0,9.79277772295966,7.98635964787601,9.15290400051004,8.08051224644473,9.0,10.0,7.89216848793833,8.80365303525082,7.81616803530534
1000953,8.87495778776252,9.0,8.14422243134965,8.62201874927929,8.36194271334075,8.08493795091731,9.0511734969115,8.51294471190958,9.47306984725165,9.25889986970632,,8.27032343554546,9.4336221489836,8.0,9.01797699743497,9.0,,7.0,9.0497645565279,,8.0,9.79277772295966,7.98635964787601,9.15290400051004,8.08051224644473,8.0,8.0,7.89216848793833,8.80365303525082,7.81616803530534
1000255,8.87354302580122,10.0,8.14292415631829,8.62064430847091,8.36060973139804,8.08364912645798,9.04973064430591,8.51158765865422,9.471559739914,9.25742390332401,,8.26900505868282,9.43211833002549,10.0,9.01653943670185,9.0,,9.0,9.04832192852228,,10.0,9.79121665081158,7.98508653783884,9.15144493098825,8.07922412748941,8.0,10.0,7.8909103929664,8.80224964001981,7.8149220556078705
1001611,8.87354302580122,10.0,8.0,8.0,8.36060973139804,8.08364912645798,9.04973064430591,8.0,10.0,10.0,,8.26900505868282,9.43211833002549,9.0,8.0,9.0,,9.0,9.0,,9.0,9.79121665081158,7.98508653783884,7.0,8.0,8.0,10.0,7.8909103929664,8.80224964001981,9.0
1001746,8.87354302580122,10.0,8.0,7.0,8.36060973139804,8.08364912645798,9.04973064430591,8.0,9.0,9.0,,8.26900505868282,9.43211833002549,9.0,9.0,10.0,,8.0,9.0,,9.0,9.79121665081158,7.98508653783884,8.0,9.0,8.0,9.0,7.8909103929664,8.80224964001981,9.0
1002253,10.0,10.0,8.0,8.0,8.0,7.0,9.0,9.0,9.0,9.0,,8.0,10.0,10.0,8.0,10.0,,9.0,9.0,,9.0,9.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0
1002467,9.0,10.0,7.0,9.0,8.0,8.0,9.0,8.0,10.0,9.0,,8.0,9.0,9.0,10.0,9.0,,9.0,9.0,,9.0,10.0,8.0,9.0,8.0,9.0,10.0,7.0,10.0,7.0
1001401,8.85373599367606,10.0,8.0,9.0,8.34194764061263,8.0656052518218,9.02953033592011,8.0,9.0,10.0,,8.25054744278303,9.41106447698979,9.0,9.0,9.0,,7.0,9.0,,9.0,9.76936123835872,7.96726266916346,9.0,7.0,9.0,9.0,7.87329673907462,8.78260174504858,9.0
1001609,8.85373599367606,10.0,7.0,8.0,8.34194764061263,8.0656052518218,9.02953033592011,7.0,10.0,9.0,,8.25054744278303,9.41106447698979,9.0,9.0,9.0,,9.0,10.0,,9.0,9.76936123835872,7.96726266916346,9.0,8.0,9.0,10.0,7.87329673907462,8.78260174504858,7.0
1001645,8.85373599367606,10.0,8.0,9.0,8.34194764061263,8.0656052518218,9.02953033592011,8.0,10.0,9.0,,8.25054744278303,9.41106447698979,8.0,10.0,9.0,,8.0,9.0,,8.0,9.76936123835872,7.96726266916346,9.0,8.0,9.0,9.0,7.87329673907462,8.78260174504858,8.0
1001850,8.85373599367606,10.0,7.0,8.0,8.34194764061263,8.0656052518218,9.02953033592011,7.0,10.0,8.0,,8.25054744278303,9.41106447698979,9.0,9.0,9.0,,9.0,10.0,,8.0,9.76936123835872,7.96726266916346,9.0,8.0,9.0,10.0,7.87329673907462,8.78260174504858,9.0
1001908,8.85373599367606,9.0,8.0,9.0,8.34194764061263,8.0656052518218,9.02953033592011,9.0,8.0,10.0,,8.25054744278303,9.41106447698979,9.0,8.0,9.0,,9.0,9.0,,9.0,9.76936123835872,7.96726266916346,8.0,9.0,8.0,9.0,7.87329673907462,8.78260174504858,9.0
1001954,8.85373599367606,9.0,8.0,8.0,8.34194764061263,8.0656052518218,9.02953033592011,9.0,9.0,9.0,,8.25054744278303,9.41106447698979,9.0,8.0,10.0,,8.0,10.0,,10.0,9.76936123835872,7.96726266916346,8.0,8.0,8.0,9.0,7.87329673907462,8.78260174504858,9.0
1002189,8.85373599367606,10.0,8.0,9.0,8.34194764061263,8.0656052518218,9.02953033592011,9.0,8.0,9.0,,8.25054744278303,9.41106447698979,7.0,9.0,9.0,,8.0,9.0,,9.0,9.76936123835872,7.96726266916346,10.0,9.0,9.0,9.0,7.87329673907462,8.78260174504858,8.0
1001093,8.84823404435981,10.0,8.11969903465586,8.59605664081869,8.33676373032321,8.06059306811403,9.02391914327858,8.48731104068285,9.44454510449929,9.23102002281278,,8.24542033103112,9.40521618878679,8.0,8.99082260312075,9.0,,9.0,9.02251444541221,,10.0,9.76329029492603,7.96231159817758,9.12534332205402,8.05618069005872,8.0,9.0,7.868404061041181,8.77714400046476,7.7926324564369
1002736,8.0,10.0,8.0,10.0,9.0,8.0,8.0,9.0,8.0,10.0,,8.0,9.0,8.0,9.0,10.0,,8.0,8.0,,8.0,10.0,8.0,10.0,9.0,9.0,9.0,8.0,10.0,7.0
1002758,9.0,9.0,8.0,9.0,8.0,8.0,10.0,8.0,8.0,10.0,,8.0,9.0,9.0,9.0,10.0,,8.0,9.0,,9.0,9.0,9.0,10.0,8.0,9.0,8.0,8.0,8.0,9.0
1000050,8.80280368786854,9.0,8.07800926696923,8.55192106352115,8.29395946606513,8.01920677399256,8.97758674954078,8.44373380659327,9.39605304960516,9.18362429070263,,8.20308506015321,9.35692606420465,8.0,8.94466014019744,10.0,,8.0,8.97618926395252,,9.0,9.71316167531645,7.92142992025334,9.07849017620054,8.01481705084296,8.0,9.0,7.82800454180171,8.73207864856322,7.75262197878379
1000089,8.80280368786854,10.0,8.07800926696923,8.55192106352115,8.29395946606513,8.01920677399256,8.97758674954078,8.44373380659327,9.39605304960516,9.18362429070263,,8.20308506015321,9.35692606420465,8.0,8.94466014019744,8.0,,8.0,8.97618926395252,,8.0,9.71316167531645,7.92142992025334,9.07849017620054,8.01481705084296,10.0,9.0,7.82800454180171,8.73207864856322,7.75262197878379
1000300,8.80280368786854,10.0,8.07800926696923,8.55192106352115,8.29395946606513,8.01920677399256,8.97758674954078,8.44373380659327,9.39605304960516,9.18362429070263,,8.20308506015321,9.35692606420465,9.0,8.94466014019744,8.0,,9.0,8.97618926395252,,9.0,9.71316167531645,7.92142992025334,9.07849017620054,8.01481705084296,8.0,8.0,7.82800454180171,8.73207864856322,7.75262197878379
1000342,8.80280368786854,9.0,8.07800926696923,8.55192106352115,8.29395946606513,8.01920677399256,8.97758674954078,8.44373380659327,9.39605304960516,9.18362429070263,,8.20308506015321,9.35692606420465,9.0,8.94466014019744,9.0,,8.0,8.97618926395252,,10.0,9.71316167531645,7.92142992025334,9.07849017620054,8.01481705084296,7.0,9.0,7.82800454180171,8.73207864856322,7.75262197878379
1000543,8.80280368786854,8.0,8.07800926696923,8.55192106352115,8.29395946606513,8.01920677399256,8.97758674954078,8.44373380659327,9.39605304960516,9.18362429070263,,8.20308506015321,9.35692606420465,9.0,8.94466014019744,9.0,,8.0,8.97618926395252,,9.0,9.71316167531645,7.92142992025334,9.07849017620054,8.01481705084296,8.0,10.0,7.82800454180171,8.73207864856322,7.75262197878379
1000687,8.80280368786854,10.0,8.07800926696923,8.55192106352115,8.29395946606513,8.01920677399256,8.97758674954078,8.44373380659327,9.39605304960516,9.18362429070263,,8.20308506015321,9.35692606420465,10.0,8.94466014019744,9.0,,7.0,8.97618926395252,,9.0,9.71316167531645,7.92142992025334,9.07849017620054,8.01481705084296,7.0,9.0,7.82800454180171,8.73207864856322,7.75262197878379
1000778,8.80280368786854,8.0,8.07800926696923,8.55192106352115,8.29395946606513,8.01920677399256,8.97758674954078,8.44373380659327,9.39605304960516,9.18362429070263,,8.20308506015321,9.35692606420465,8.0,8.94466014019744,10.0,,8.0,8.97618926395252,,9.0,9.71316167531645,7.92142992025334,9.07849017620054,8.01481705084296,9.0,9.0,7.82800454180171,8.73207864856322,7.75262197878379
1000928,8.80280368786854,10.0,8.07800926696923,8.55192106352115,8.29395946606513,8.01920677399256,8.97758674954078,8.44373380659327,9.39605304960516,9.18362429070263,,8.20308506015321,9.35692606420465,8.0,8.94466014019744,8.0,,9.0,8.97618926395252,,8.0,9.71316167531645,7.92142992025334,9.07849017620054,8.01481705084296,8.0,10.0,7.82800454180171,8.73207864856322,7.75262197878379
1001025,8.80280368786854,8.0,8.07800926696923,8.55192106352115,8.29395946606513,8.01920677399256,8.97758674954078,8.44373380659327,9.39605304960516,9.18362429070263,,8.20308506015321,9.35692606420465,9.0,8.94466014019744,10.0,,8.0,8.97618926395252,,10.0,9.71316167531645,7.92142992025334,9.07849017620054,8.01481705084296,7.0,9.0,7.82800454180171,8.73207864856322,7.75262197878379
1001160,8.80280368786854,9.0,8.07800926696923,8.55192106352115,8.29395946606513,8.01920677399256,8.97758674954078,8.44373380659327,9.39605304960516,9.18362429070263,,8.20308506015321,9.35692606420465,10.0,8.94466014019744,9.0,,8.0,8.97618926395252,,9.0,9.71316167531645,7.92142992025334,9.07849017620054,8.01481705084296,8.0,8.0,7.82800454180171,8.73207864856322,7.75262197878379
1001258,8.80280368786854,10.0,8.07800926696923,8.55192106352115,8.29395946606513,8.01920677399256,8.97758674954078,8.44373380659327,9.39605304960516,9.18362429070263,,8.20308506015321,9.35692606420465,9.0,8.94466014019744,7.0,,9.0,8.97618926395252,,8.0,9.71316167531645,7.92142992025334,9.07849017620054,8.01481705084296,8.0,10.0,7.82800454180171,8.73207864856322,7.75262197878379
1001359,8.79431497023395,10.0,7.0,8.0,8.28596143697388,8.01147369435435,8.96892948514422,8.0,10.0,9.0,,8.19517466304824,9.34790299540713,9.0,8.0,8.0,,9.0,10.0,,9.0,9.70379508147608,7.91379112876832,9.0,8.0,9.0,10.0,7.82045584225622,8.72365813248232,7.0
1001454,8.79431497023395,9.0,7.0,8.0,8.28596143697388,8.01147369435435,8.96892948514422,8.0,9.0,8.0,,8.19517466304824,9.34790299540713,9.0,8.0,9.0,,9.0,10.0,,10.0,9.70379508147608,7.91379112876832,9.0,8.0,9.0,10.0,7.82045584225622,8.72365813248232,8.0
1000614,8.79211420509413,10.0,8.06819992167737,8.54153623430787,8.28388788660161,8.00946883415947,8.96668502296391,8.43348035209426,9.38464316807394,9.17247236716293,,8.19312383194039,9.34556369563081,8.0,8.93379839729349,9.0,,8.0,8.96528923438024,,8.0,9.70136672019819,7.91181071350017,9.06746591986164,8.0050844415695,9.0,10.0,7.81849878401423,8.72147504911828,7.74320776008289
1002390,9.0,9.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,,8.0,9.0,8.0,10.0,9.0,,9.0,8.0,,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,8.0
1002654,9.0,9.0,7.0,7.0,8.0,8.0,10.0,9.0,9.0,8.0,,8.0,9.0,10.0,8.0,10.0,,8.0,10.0,,10.0,10.0,9.0,10.0,9.0,7.0,10.0,8.0,8.0,8.0
1000604,8.69858106671795,9.0,7.98236799978494,8.4506688192684,8.19576141168146,7.92426171112743,8.87129474805795,8.34376246782153,9.2848065295164,9.07489286499125,,8.10596293215794,9.24614279617975,8.0,8.83875798013935,9.0,,8.0,8.86991380829035,,8.0,9.59816068184251,7.82764250674016,8.9710035076568,7.91992396101608,9.0,9.0,7.73532325744572,8.62869339119339,7.660833201927151
1000854,8.69858106671795,10.0,7.98236799978494,8.4506688192684,8.19576141168146,7.92426171112743,8.87129474805795,8.34376246782153,9.2848065295164,9.07489286499125,,8.10596293215794,9.24614279617975,8.0,8.83875798013935,8.0,,8.0,8.86991380829035,,7.0,9.59816068184251,7.82764250674016,8.9710035076568,7.91992396101608,9.0,9.0,7.73532325744572,8.62869339119339,7.660833201927151
1001946,8.69858106671795,10.0,10.0,8.0,8.19576141168146,7.92426171112743,8.87129474805795,9.0,8.0,9.0,,8.10596293215794,9.24614279617975,7.0,10.0,9.0,,7.0,9.0,,8.0,9.59816068184251,7.82764250674016,9.0,8.0,9.0,9.0,7.73532325744572,8.62869339119339,7.0
1002451,9.0,9.0,9.0,8.0,9.0,9.0,10.0,9.0,8.0,9.0,,9.0,8.0,9.0,8.0,10.0,,8.0,9.0,,10.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,7.0,9.0
1002702,10.0,10.0,8.0,7.0,8.0,8.0,10.0,8.0,8.0,9.0,,8.0,10.0,9.0,9.0,9.0,,9.0,10.0,,10.0,10.0,8.0,9.0,8.0,8.0,8.0,8.0,7.0,8.0
1001350,8.67547285041636,10.0,9.0,8.0,8.1739889609789,7.90321051297837,8.84772770921093,9.0,9.0,9.0,,8.08442903561409,9.22157995471737,8.0,9.0,9.0,,7.0,8.0,,8.0,9.57266268723486,7.80684798234705,9.0,9.0,8.0,9.0,7.71477398376248,8.60577083500239,8.0
1002026,8.67547285041636,10.0,8.0,8.0,8.1739889609789,7.90321051297837,8.84772770921093,7.0,8.0,10.0,,8.08442903561409,9.22157995471737,9.0,9.0,8.0,,8.0,10.0,,8.0,9.57266268723486,7.80684798234705,9.0,9.0,9.0,10.0,7.71477398376248,8.60577083500239,6.0
1000060,8.65849541514718,9.0,7.9455828712801,8.41172562115012,8.1579929027964,7.88774435370196,8.83041318041782,8.30531192600224,9.24201937646357,9.03307305660665,,8.06860824140415,9.20353381712232,9.0,8.79802635161366,9.0,,7.0,8.82903860443184,,9.0,9.5539294995541,7.79157039937701,8.92966245236401,7.88342659323469,8.0,9.0,7.6996765846715105,8.5889298028406,7.6255298015083
1000239,8.65849541514718,9.0,7.9455828712801,8.41172562115012,8.1579929027964,7.88774435370196,8.83041318041782,8.30531192600224,9.24201937646357,9.03307305660665,,8.06860824140415,9.20353381712232,8.0,8.79802635161366,9.0,,7.0,8.82903860443184,,9.0,9.5539294995541,7.79157039937701,8.92966245236401,7.88342659323469,9.0,9.0,7.6996765846715105,8.5889298028406,7.6255298015083
1000260,8.65849541514718,10.0,7.9455828712801,8.41172562115012,8.1579929027964,7.88774435370196,8.83041318041782,8.30531192600224,9.24201937646357,9.03307305660665,,8.06860824140415,9.20353381712232,8.0,8.79802635161366,9.0,,8.0,8.82903860443184,,7.0,9.5539294995541,7.79157039937701,8.92966245236401,7.88342659323469,9.0,9.0,7.6996765846715105,8.5889298028406,7.6255298015083
1000297,8.65849541514718,8.0,7.9455828712801,8.41172562115012,8.1579929027964,7.88774435370196,8.83041318041782,8.30531192600224,9.24201937646357,9.03307305660665,,8.06860824140415,9.20353381712232,8.0,8.79802635161366,9.0,,8.0,8.82903860443184,,9.0,9.5539294995541,7.79157039937701,8.92966245236401,7.88342659323469,7.0,9.0,7.6996765846715105,8.5889298028406,7.6255298015083
