StudentNumber,JTE-234,ATE-003,TGL-013,PPL-239,WDM-974,GHL-823,HLU-200,MON-014,FEA-907,LPG-307,TSO-010,LDE-009,JJP-001,MTE-004,LUU-003,LOE-103,PLO-132,BKO-800,SLE-332,BKO-801,DSE-003,DSE-005,ATE-014,JTW-004,ATE-008,DSE-007,ATE-214,JHF-101,KMO-007,WOT-104
1000462,9.091420233311250,10.0,8.342862058347500,8.832311948263220,8.565892592602590,8.28213161457377,9.271933887786700,8.72057756777532,9.704120395888340,9.484726758894570,,8.472038697651330,9.663710558369320,9.0,9.237927717365000,9.0,,9.0,9.27049058299389,,10.0,10.031626026841200,8.181148962006010,9.3761456238736,8.277597966059500,8.0,8.0,8.084660456062100,9.018376340008450,8.006806333334760
1000628,9.091420233311250,10.0,8.342862058347500,8.832311948263220,8.565892592602590,8.28213161457377,9.271933887786700,8.72057756777532,9.704120395888340,9.484726758894570,,8.472038697651330,9.663710558369320,8.0,9.237927717365000,8.0,,9.0,9.27049058299389,,8.0,10.031626026841200,8.181148962006010,9.3761456238736,8.277597966059500,10.0,10.0,8.084660456062100,9.018376340008450,8.006806333334760
1000937,9.091420233311250,10.0,8.342862058347500,8.832311948263220,8.565892592602590,8.28213161457377,9.271933887786700,8.72057756777532,9.704120395888340,9.484726758894570,,8.472038697651330,9.663710558369320,9.0,9.237927717365000,9.0,,9.0,9.27049058299389,,8.0,10.031626026841200,8.181148962006010,9.3761456238736,8.277597966059500,8.0,10.0,8.084660456062100,9.018376340008450,8.006806333334760
1001828,9.091420233311250,9.0,8.0,9.0,8.565892592602590,8.28213161457377,9.271933887786700,8.0,10.0,9.0,,8.472038697651330,9.663710558369320,10.0,9.0,10.0,,8.0,9.0,,10.0,10.031626026841200,8.181148962006010,9.0,8.0,8.0,10.0,8.084660456062100,9.018376340008450,9.0
1002790,9.0,10.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,,10.0,9.0,8.0,10.0,10.0,,8.0,9.0,,8.0,10.0,9.0,9.0,9.0,8.0,9.0,8.0,9.0,8.0
1001505,9.031999136935750,10.0,7.0,8.0,8.509906320246360,8.227999990665230,9.21133296262929,8.0,9.0,10.0,,8.41666584995197,9.60054899926222,9.0,9.0,9.0,,8.0,10.0,,9.0,9.966059789482580,8.127677355979870,10.0,9.0,9.0,10.0,8.031819494386760,8.959432655094770,8.0
1001787,8.979180481846510,10.0,8.0,8.0,8.460140836441910,8.179883080223540,9.157465572775840,8.0,10.0,9.0,,8.367445631505310,9.544405494532930,8.0,9.0,8.0,,9.0,10.0,,9.0,9.907778796909540,8.080147127020190,9.0,8.0,10.0,10.0,7.984849837151270,8.907038364968070,8.0
1002212,9.0,9.0,8.0,7.0,9.0,9.0,10.0,9.0,10.0,10.0,,9.0,9.0,9.0,8.0,10.0,,8.0,9.0,,9.0,9.0,9.0,9.0,7.0,9.0,9.0,9.0,8.0,9.0
1001830,8.972578113493650,10.0,8.0,8.0,8.45392011660761,8.173868433197780,9.1507321118534,8.0,10.0,10.0,,8.361293070217180,9.537387517679560,9.0,8.0,10.0,,9.0,9.0,,10.0,9.90049363259994,8.074205815584730,8.0,8.0,8.0,9.0,7.978978597568360,8.900489042528520,9.0
1000071,8.947111960589900,10.0,8.210435662658370,8.692116505892190,8.429926029333860,8.150669194283160,9.124760318663740,8.582155687184290,9.550086722746750,9.334175524798600,,8.337561878902280,9.510318311286990,9.0,9.091293928781220,9.0,,9.0,9.123339923473210,,8.0,9.872393851078810,8.051289441129670,9.22731790003707,8.146207508451230,9.0,9.0,7.956332498931900,8.875227494285830,7.8797141560592800
1000357,8.947111960589900,10.0,8.210435662658370,8.692116505892190,8.429926029333860,8.150669194283160,9.124760318663740,8.582155687184290,9.550086722746750,9.334175524798600,,8.337561878902280,9.510318311286990,8.0,9.091293928781220,10.0,,8.0,9.123339923473210,,9.0,9.872393851078810,8.051289441129670,9.22731790003707,8.146207508451230,8.0,9.0,7.956332498931900,8.875227494285830,7.8797141560592800
1000448,8.947111960589900,10.0,8.210435662658370,8.692116505892190,8.429926029333860,8.150669194283160,9.124760318663740,8.582155687184290,9.550086722746750,9.334175524798600,,8.337561878902280,9.510318311286990,10.0,9.091293928781220,8.0,,9.0,9.123339923473210,,7.0,9.872393851078810,8.051289441129670,9.22731790003707,8.146207508451230,9.0,9.0,7.956332498931900,8.875227494285830,7.8797141560592800
1000570,8.947111960589900,10.0,8.210435662658370,8.692116505892190,8.429926029333860,8.150669194283160,9.124760318663740,8.582155687184290,9.550086722746750,9.334175524798600,,8.337561878902280,9.510318311286990,9.0,9.091293928781220,9.0,,9.0,9.123339923473210,,10.0,9.872393851078810,8.051289441129670,9.22731790003707,8.146207508451230,9.0,10.0,7.956332498931900,8.875227494285830,7.8797141560592800
1000767,8.947111960589900,9.0,8.210435662658370,8.692116505892190,8.429926029333860,8.150669194283160,9.124760318663740,8.582155687184290,9.550086722746750,9.334175524798600,,8.337561878902280,9.510318311286990,8.0,9.091293928781220,10.0,,8.0,9.123339923473210,,9.0,9.872393851078810,8.051289441129670,9.22731790003707,8.146207508451230,8.443113831872430,8.0,7.956332498931900,8.875227494285830,7.8797141560592800
1000913,8.947111960589900,10.0,8.210435662658370,8.692116505892190,8.429926029333860,8.150669194283160,9.124760318663740,8.582155687184290,9.550086722746750,9.334175524798600,,8.337561878902280,9.510318311286990,9.0,9.091293928781220,10.0,,8.0,9.123339923473210,,8.0,9.872393851078810,8.051289441129670,9.22731790003707,8.146207508451230,8.0,9.0,7.956332498931900,8.875227494285830,7.8797141560592800
1000959,8.947111960589900,9.0,8.210435662658370,8.692116505892190,8.429926029333860,8.150669194283160,9.124760318663740,8.582155687184290,9.550086722746750,9.334175524798600,,8.337561878902280,9.510318311286990,7.0,9.091293928781220,10.0,,7.0,9.123339923473210,,8.0,9.872393851078810,8.051289441129670,9.22731790003707,8.146207508451230,9.0,8.0,7.956332498931900,8.875227494285830,7.8797141560592800
1001332,8.947111960589900,10.0,8.210435662658370,8.692116505892190,8.429926029333860,8.150669194283160,9.124760318663740,8.582155687184290,9.550086722746750,9.334175524798600,,8.337561878902280,9.510318311286990,9.0,9.091293928781220,8.0,,8.0,9.123339923473210,,9.0,9.872393851078810,8.051289441129670,9.22731790003707,8.146207508451230,8.0,10.0,7.956332498931900,8.875227494285830,7.8797141560592800
1002755,9.0,10.0,8.0,9.0,8.0,8.0,9.0,8.0,10.0,10.0,,9.0,9.0,9.0,10.0,8.0,,8.0,9.0,,9.0,9.0,9.0,9.0,9.0,9.0,10.0,7.0,9.0,8.0
1001193,8.923060569647440,9.0,8.188364585555460,8.66875058702122,8.407264924002830,8.128758779827880,9.100231378079660,8.559085362092720,9.524414430915050,9.309083639767840,,8.31514906445,9.484752923852520,10.0,9.066854951665800,9.0,,7.0,9.098814801158100,,9.0,9.84585514170576,8.029646176711790,9.202513266861400,8.124309087782400,8.0,9.0,7.93494449526738,8.851369341274160,7.858532115807970
1002824,9.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0,8.0,10.0,,10.0,8.0,8.0,10.0,8.0,,8.0,8.0,,9.0,9.0,9.0,10.0,9.0,9.0,9.0,8.0,10.0,8.0
1001803,8.91315709005155,10.0,8.0,9.0,8.397933912968870,8.119736875730340,9.090131261077510,8.0,10.0,9.0,,8.305920290482400,9.47422603609689,7.0,9.0,9.0,,9.0,9.0,,9.0,9.834927475717300,8.020734275189600,9.0,8.0,10.0,9.0,7.92613770074996,8.84154542996226,8.0
1002067,8.91315709005155,10.0,8.0,8.0,8.397933912968870,8.119736875730340,9.090131261077510,8.0,9.0,9.0,,8.305920290482400,9.47422603609689,9.0,10.0,9.0,,8.0,9.0,,9.0,9.834927475717300,8.020734275189600,9.0,8.0,9.0,10.0,7.92613770074996,8.84154542996226,8.0
1002524,9.0,10.0,8.0,8.0,8.0,7.0,10.0,8.0,10.0,10.0,,8.0,9.0,9.0,10.0,8.0,,8.0,10.0,,9.0,10.0,8.0,9.0,8.0,9.0,10.0,9.0,9.0,7.0
1002835,9.0,10.0,8.0,7.0,9.0,8.0,9.0,8.0,9.0,9.0,,9.0,10.0,10.0,8.0,10.0,,9.0,10.0,,10.0,9.0,9.0,7.0,8.0,9.0,9.0,9.0,8.0,8.0
1001285,8.883446505397110,9.0,8.152012215394410,8.630265535839070,8.369940742432,8.092671030555520,9.059830761308060,8.521087171358550,9.482130646974760,9.26775582017734,,8.278233832650430,9.442645217781130,9.0,9.026602510051150,10.0,,8.0,9.058420473301470,,9.0,9.802144316800040,7.993998439361030,9.161658568075870,8.088241092986120,9.0,9.0,7.899717187483820,8.81207355133171,7.823644041954940
1002161,8.883446505397110,10.0,6.0,8.0,8.369940742432,8.092671030555520,9.059830761308060,9.0,10.0,10.0,,8.278233832650430,9.442645217781130,9.0,9.0,8.0,,9.0,10.0,,9.0,9.802144316800040,7.993998439361030,9.0,8.0,8.0,9.0,7.899717187483820,8.81207355133171,8.0
1000225,8.87495778776252,10.0,8.144222431349650,8.622018749279290,8.361942713340750,8.084937950917310,9.051173496911500,8.512944711909580,9.473069847251650,9.258899869706320,,8.270323435545460,9.433622148983600,9.0,9.017976997434970,9.0,,9.0,9.049764556527900,,10.0,9.792777722959660,7.98635964787601,9.152904000510040,8.08051224644473,9.0,10.0,7.892168487938330,8.803653035250820,7.816168035305340
1000953,8.87495778776252,9.0,8.144222431349650,8.622018749279290,8.361942713340750,8.084937950917310,9.051173496911500,8.512944711909580,9.473069847251650,9.258899869706320,,8.270323435545460,9.433622148983600,8.0,9.017976997434970,9.0,,7.0,9.049764556527900,,8.0,9.792777722959660,7.98635964787601,9.152904000510040,8.08051224644473,8.0,8.0,7.892168487938330,8.803653035250820,7.816168035305340
1000255,8.87354302580122,10.0,8.142924156318290,8.620644308470910,8.360609731398040,8.083649126457980,9.049730644305910,8.511587658654220,9.471559739914000,9.257423903324010,,8.269005058682820,9.432118330025490,10.0,9.016539436701850,9.0,,9.0,9.048321928522280,,10.0,9.79121665081158,7.985086537838840,9.151444930988250,8.079224127489410,8.0,10.0,7.8909103929664,8.802249640019810,7.8149220556078700
1001611,8.87354302580122,10.0,8.0,8.0,8.360609731398040,8.083649126457980,9.049730644305910,8.0,10.0,10.0,,8.269005058682820,9.432118330025490,9.0,8.0,9.0,,9.0,9.0,,9.0,9.79121665081158,7.985086537838840,7.0,8.0,8.0,10.0,7.8909103929664,8.802249640019810,9.0
1001746,8.87354302580122,10.0,8.0,7.0,8.360609731398040,8.083649126457980,9.049730644305910,8.0,9.0,9.0,,8.269005058682820,9.432118330025490,9.0,9.0,10.0,,8.0,9.0,,9.0,9.79121665081158,7.985086537838840,8.0,9.0,8.0,9.0,7.8909103929664,8.802249640019810,9.0
1002253,10.0,10.0,8.0,8.0,8.0,7.0,9.0,9.0,9.0,9.0,,8.0,10.0,10.0,8.0,10.0,,9.0,9.0,,9.0,9.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0
1002467,9.0,10.0,7.0,9.0,8.0,8.0,9.0,8.0,10.0,9.0,,8.0,9.0,9.0,10.0,9.0,,9.0,9.0,,9.0,10.0,8.0,9.0,8.0,9.0,10.0,7.0,10.0,7.0
1001401,8.853735993676060,10.0,8.0,9.0,8.341947640612630,8.065605251821800,9.02953033592011,8.0,9.0,10.0,,8.25054744278303,9.411064476989790,9.0,9.0,9.0,,7.0,9.0,,9.0,9.76936123835872,7.9672626691634600,9.0,7.0,9.0,9.0,7.873296739074620,8.782601745048580,9.0
1001609,8.853735993676060,10.0,7.0,8.0,8.341947640612630,8.065605251821800,9.02953033592011,7.0,10.0,9.0,,8.25054744278303,9.411064476989790,9.0,9.0,9.0,,9.0,10.0,,9.0,9.76936123835872,7.9672626691634600,9.0,8.0,9.0,10.0,7.873296739074620,8.782601745048580,7.0
1001645,8.853735993676060,10.0,8.0,9.0,8.341947640612630,8.065605251821800,9.02953033592011,8.0,10.0,9.0,,8.25054744278303,9.411064476989790,8.0,10.0,9.0,,8.0,9.0,,8.0,9.76936123835872,7.9672626691634600,9.0,8.0,9.0,9.0,7.873296739074620,8.782601745048580,8.0
1001850,8.853735993676060,10.0,7.0,8.0,8.341947640612630,8.065605251821800,9.02953033592011,7.0,10.0,8.0,,8.25054744278303,9.411064476989790,9.0,9.0,9.0,,9.0,10.0,,8.0,9.76936123835872,7.9672626691634600,9.0,8.0,9.0,10.0,7.873296739074620,8.782601745048580,9.0
1001908,8.853735993676060,9.0,8.0,9.0,8.341947640612630,8.065605251821800,9.02953033592011,9.0,8.0,10.0,,8.25054744278303,9.411064476989790,9.0,8.0,9.0,,9.0,9.0,,9.0,9.76936123835872,7.9672626691634600,8.0,9.0,8.0,9.0,7.873296739074620,8.782601745048580,9.0
1001954,8.853735993676060,9.0,8.0,8.0,8.341947640612630,8.065605251821800,9.02953033592011,9.0,9.0,9.0,,8.25054744278303,9.411064476989790,9.0,8.0,10.0,,8.0,10.0,,10.0,9.76936123835872,7.9672626691634600,8.0,8.0,8.0,9.0,7.873296739074620,8.782601745048580,9.0
1002189,8.853735993676060,10.0,8.0,9.0,8.341947640612630,8.065605251821800,9.02953033592011,9.0,8.0,9.0,,8.25054744278303,9.411064476989790,7.0,9.0,9.0,,8.0,9.0,,9.0,9.76936123835872,7.9672626691634600,10.0,9.0,9.0,9.0,7.873296739074620,8.782601745048580,8.0
1001093,8.84823404435981,10.0,8.119699034655860,8.596056640818690,8.336763730323210,8.06059306811403,9.023919143278580,8.487311040682850,9.444545104499290,9.23102002281278,,8.245420331031120,9.40521618878679,8.0,8.990822603120750,9.0,,9.0,9.022514445412210,,10.0,9.763290294926030,7.962311598177580,9.125343322054020,8.056180690058720,8.0,9.0,7.8684040610411800,8.777144000464760,7.792632456436900
1002736,8.0,10.0,8.0,10.0,9.0,8.0,8.0,9.0,8.0,10.0,,8.0,9.0,8.0,9.0,10.0,,8.0,8.0,,8.0,10.0,8.0,10.0,9.0,9.0,9.0,8.0,10.0,7.0
1002758,9.0,9.0,8.0,9.0,8.0,8.0,10.0,8.0,8.0,10.0,,8.0,9.0,9.0,9.0,10.0,,8.0,9.0,,9.0,9.0,9.0,10.0,8.0,9.0,8.0,8.0,8.0,9.0
1000050,8.80280368786854,9.0,8.078009266969230,8.551921063521150,8.293959466065130,8.019206773992560,8.977586749540780,8.443733806593270,9.396053049605160,9.183624290702630,,8.203085060153210,9.356926064204650,8.0,8.944660140197440,10.0,,8.0,8.976189263952520,,9.0,9.713161675316450,7.921429920253340,9.078490176200540,8.01481705084296,8.0,9.0,7.828004541801710,8.732078648563220,7.75262197878379
1000089,8.80280368786854,10.0,8.078009266969230,8.551921063521150,8.293959466065130,8.019206773992560,8.977586749540780,8.443733806593270,9.396053049605160,9.183624290702630,,8.203085060153210,9.356926064204650,8.0,8.944660140197440,8.0,,8.0,8.976189263952520,,8.0,9.713161675316450,7.921429920253340,9.078490176200540,8.01481705084296,10.0,9.0,7.828004541801710,8.732078648563220,7.75262197878379
1000300,8.80280368786854,10.0,8.078009266969230,8.551921063521150,8.293959466065130,8.019206773992560,8.977586749540780,8.443733806593270,9.396053049605160,9.183624290702630,,8.203085060153210,9.356926064204650,9.0,8.944660140197440,8.0,,9.0,8.976189263952520,,9.0,9.713161675316450,7.921429920253340,9.078490176200540,8.01481705084296,8.0,8.0,7.828004541801710,8.732078648563220,7.75262197878379
1000342,8.80280368786854,9.0,8.078009266969230,8.551921063521150,8.293959466065130,8.019206773992560,8.977586749540780,8.443733806593270,9.396053049605160,9.183624290702630,,8.203085060153210,9.356926064204650,9.0,8.944660140197440,9.0,,8.0,8.976189263952520,,10.0,9.713161675316450,7.921429920253340,9.078490176200540,8.01481705084296,7.0,9.0,7.828004541801710,8.732078648563220,7.75262197878379
1000543,8.80280368786854,8.0,8.078009266969230,8.551921063521150,8.293959466065130,8.019206773992560,8.977586749540780,8.443733806593270,9.396053049605160,9.183624290702630,,8.203085060153210,9.356926064204650,9.0,8.944660140197440,9.0,,8.0,8.976189263952520,,9.0,9.713161675316450,7.921429920253340,9.078490176200540,8.01481705084296,8.0,10.0,7.828004541801710,8.732078648563220,7.75262197878379
1000687,8.80280368786854,10.0,8.078009266969230,8.551921063521150,8.293959466065130,8.019206773992560,8.977586749540780,8.443733806593270,9.396053049605160,9.183624290702630,,8.203085060153210,9.356926064204650,10.0,8.944660140197440,9.0,,7.0,8.976189263952520,,9.0,9.713161675316450,7.921429920253340,9.078490176200540,8.01481705084296,7.0,9.0,7.828004541801710,8.732078648563220,7.75262197878379
1000778,8.80280368786854,8.0,8.078009266969230,8.551921063521150,8.293959466065130,8.019206773992560,8.977586749540780,8.443733806593270,9.396053049605160,9.183624290702630,,8.203085060153210,9.356926064204650,8.0,8.944660140197440,10.0,,8.0,8.976189263952520,,9.0,9.713161675316450,7.921429920253340,9.078490176200540,8.01481705084296,9.0,9.0,7.828004541801710,8.732078648563220,7.75262197878379
1000928,8.80280368786854,10.0,8.078009266969230,8.551921063521150,8.293959466065130,8.019206773992560,8.977586749540780,8.443733806593270,9.396053049605160,9.183624290702630,,8.203085060153210,9.356926064204650,8.0,8.944660140197440,8.0,,9.0,8.976189263952520,,8.0,9.713161675316450,7.921429920253340,9.078490176200540,8.01481705084296,8.0,10.0,7.828004541801710,8.732078648563220,7.75262197878379
1001025,8.80280368786854,8.0,8.078009266969230,8.551921063521150,8.293959466065130,8.019206773992560,8.977586749540780,8.443733806593270,9.396053049605160,9.183624290702630,,8.203085060153210,9.356926064204650,9.0,8.944660140197440,10.0,,8.0,8.976189263952520,,10.0,9.713161675316450,7.921429920253340,9.078490176200540,8.01481705084296,7.0,9.0,7.828004541801710,8.732078648563220,7.75262197878379
1001160,8.80280368786854,9.0,8.078009266969230,8.551921063521150,8.293959466065130,8.019206773992560,8.977586749540780,8.443733806593270,9.396053049605160,9.183624290702630,,8.203085060153210,9.356926064204650,10.0,8.944660140197440,9.0,,8.0,8.976189263952520,,9.0,9.713161675316450,7.921429920253340,9.078490176200540,8.01481705084296,8.0,8.0,7.828004541801710,8.732078648563220,7.75262197878379
1001258,8.80280368786854,10.0,8.078009266969230,8.551921063521150,8.293959466065130,8.019206773992560,8.977586749540780,8.443733806593270,9.396053049605160,9.183624290702630,,8.203085060153210,9.356926064204650,9.0,8.944660140197440,7.0,,9.0,8.976189263952520,,8.0,9.713161675316450,7.921429920253340,9.078490176200540,8.01481705084296,8.0,10.0,7.828004541801710,8.732078648563220,7.75262197878379
1001359,8.794314970233950,10.0,7.0,8.0,8.285961436973880,8.011473694354350,8.968929485144220,8.0,10.0,9.0,,8.195174663048240,9.347902995407130,9.0,8.0,8.0,,9.0,10.0,,9.0,9.703795081476080,7.913791128768320,9.0,8.0,9.0,10.0,7.82045584225622,8.723658132482320,7.0
1001454,8.794314970233950,9.0,7.0,8.0,8.285961436973880,8.011473694354350,8.968929485144220,8.0,9.0,8.0,,8.195174663048240,9.347902995407130,9.0,8.0,9.0,,9.0,10.0,,10.0,9.703795081476080,7.913791128768320,9.0,8.0,9.0,10.0,7.82045584225622,8.723658132482320,8.0
1000614,8.792114205094130,10.0,8.068199921677370,8.541536234307870,8.283887886601610,8.009468834159470,8.966685022963910,8.43348035209426,9.384643168073940,9.172472367162930,,8.193123831940390,9.345563695630810,8.0,8.933798397293490,9.0,,8.0,8.965289234380240,,8.0,9.701366720198190,7.911810713500170,9.067465919861640,8.005084441569500,9.0,10.0,7.818498784014230,8.721475049118280,7.743207760082890
1002390,9.0,9.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,,8.0,9.0,8.0,10.0,9.0,,9.0,8.0,,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,8.0
1002654,9.0,9.0,7.0,7.0,8.0,8.0,10.0,9.0,9.0,8.0,,8.0,9.0,10.0,8.0,10.0,,8.0,10.0,,10.0,10.0,9.0,10.0,9.0,7.0,10.0,8.0,8.0,8.0
1000604,8.698581066717950,9.0,7.982367999784940,8.450668819268400,8.195761411681460,7.924261711127430,8.871294748057950,8.343762467821530,9.284806529516400,9.074892864991250,,8.10596293215794,9.246142796179750,8.0,8.838757980139350,9.0,,8.0,8.869913808290350,,8.0,9.598160681842510,7.827642506740160,8.971003507656800,7.91992396101608,9.0,9.0,7.735323257445720,8.628693391193390,7.6608332019271500
1000854,8.698581066717950,10.0,7.982367999784940,8.450668819268400,8.195761411681460,7.924261711127430,8.871294748057950,8.343762467821530,9.284806529516400,9.074892864991250,,8.10596293215794,9.246142796179750,8.0,8.838757980139350,8.0,,8.0,8.869913808290350,,7.0,9.598160681842510,7.827642506740160,8.971003507656800,7.91992396101608,9.0,9.0,7.735323257445720,8.628693391193390,7.6608332019271500
1001946,8.698581066717950,10.0,10.0,8.0,8.195761411681460,7.924261711127430,8.871294748057950,9.0,8.0,9.0,,8.10596293215794,9.246142796179750,7.0,10.0,9.0,,7.0,9.0,,8.0,9.598160681842510,7.827642506740160,9.0,8.0,9.0,9.0,7.735323257445720,8.628693391193390,7.0
1002451,9.0,9.0,9.0,8.0,9.0,9.0,10.0,9.0,8.0,9.0,,9.0,8.0,9.0,8.0,10.0,,8.0,9.0,,10.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,7.0,9.0
1002702,10.0,10.0,8.0,7.0,8.0,8.0,10.0,8.0,8.0,9.0,,8.0,10.0,9.0,9.0,9.0,,9.0,10.0,,10.0,10.0,8.0,9.0,8.0,8.0,8.0,8.0,7.0,8.0
1001350,8.675472850416360,10.0,9.0,8.0,8.173988960978900,7.903210512978370,8.84772770921093,9.0,9.0,9.0,,8.084429035614090,9.221579954717370,8.0,9.0,9.0,,7.0,8.0,,8.0,9.572662687234860,7.806847982347050,9.0,9.0,8.0,9.0,7.714773983762480,8.605770835002390,8.0
1002026,8.675472850416360,10.0,8.0,8.0,8.173988960978900,7.903210512978370,8.84772770921093,7.0,8.0,10.0,,8.084429035614090,9.221579954717370,9.0,9.0,8.0,,8.0,10.0,,8.0,9.572662687234860,7.806847982347050,9.0,9.0,9.0,10.0,7.714773983762480,8.605770835002390,6.0
1000060,8.658495415147180,9.0,7.945582871280100,8.411725621150120,8.157992902796400,7.887744353701960,8.83041318041782,8.305311926002240,9.242019376463570,9.033073056606650,,8.068608241404150,9.20353381712232,9.0,8.798026351613660,9.0,,7.0,8.829038604431840,,9.0,9.5539294995541,7.79157039937701,8.92966245236401,7.8834265932346900,8.0,9.0,7.6996765846715100,8.5889298028406,7.625529801508300
1000239,8.658495415147180,9.0,7.945582871280100,8.411725621150120,8.157992902796400,7.887744353701960,8.83041318041782,8.305311926002240,9.242019376463570,9.033073056606650,,8.068608241404150,9.20353381712232,8.0,8.798026351613660,9.0,,7.0,8.829038604431840,,9.0,9.5539294995541,7.79157039937701,8.92966245236401,7.8834265932346900,9.0,9.0,7.6996765846715100,8.5889298028406,7.625529801508300
1000260,8.658495415147180,10.0,7.945582871280100,8.411725621150120,8.157992902796400,7.887744353701960,8.83041318041782,8.305311926002240,9.242019376463570,9.033073056606650,,8.068608241404150,9.20353381712232,8.0,8.798026351613660,9.0,,8.0,8.829038604431840,,7.0,9.5539294995541,7.79157039937701,8.92966245236401,7.8834265932346900,9.0,9.0,7.6996765846715100,8.5889298028406,7.625529801508300
